index,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
219,454,43,Graduation,Together,69508.0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,11,0,1,1,November,1135
445,10364,64,Graduation,Divorced,23295.0,13-07-2013,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,11,0,0,0,July,20
267,9703,53,PhD,Married,38097.0,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,11,1,1,2,Oct,184
2028,9323,74,Master,Together,49912.0,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,11,1,1,1,Sep,874
1392,10146,51,PhD,Together,38887.0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,March,42
536,1991,56,Graduation,Together,44931.0,18-01-2014,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,11,0,1,1,Yan,96
730,5329,74,PhD,Divorced,35946.0,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,11,0,0,2,Sep,11
1594,1131,56,PhD,Single,52569.0,05-04-2014,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,11,0,0,1,Apr,95
2166,2429,69,Graduation,Divorced,72071.0,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,11,0,0,1,Feb,1338
621,6941,52,Graduation,Single,31632.0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,11,0,0,0,July,95
1925,3112,46,Master,Married,22701.0,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,11,0,1,1,Sep,24
973,6357,64,2n Cycle,Divorced,59052.0,17-11-2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,11,0,0,1,November,491
1864,9064,41,Graduation,Married,69109.0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,11,1,1,0,November,1555
1943,10413,39,Graduation,Married,72570.0,25-04-2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,11,0,1,0,Apr,1089
1011,5723,47,PhD,Together,49187.0,11-01-2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,11,0,1,1,Yan,116
185,3518,40,Graduation,Married,25271.0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,11,0,1,1,December,50
1951,2162,47,Graduation,Married,56939.0,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,11,0,1,1,Sep,561
102,4518,44,Graduation,Together,85693.0,20-04-2013,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,11,0,1,1,Apr,1169
1262,6049,41,Master,Together,73450.0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,11,0,1,0,December,1804
634,8923,50,Graduation,Single,83917.0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,11,1,0,0,Apr,1587
1057,8104,72,PhD,Married,53312.0,09-08-2013,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,11,0,1,0,Aug,278
1529,3536,63,Graduation,Together,19740.0,24-03-2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,11,0,1,1,March,55
2236,4001,77,PhD,Together,64014.0,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,11,0,1,3,Jun,444
410,7301,41,2n Cycle,Single,23616.0,17-11-2012,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,11,1,0,1,November,79
653,4725,73,PhD,Together,50616.0,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,11,0,1,1,Apr,67
1536,451,34,Graduation,Single,9255.0,20-12-2013,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,11,0,0,1,December,22
1987,4552,32,Graduation,Married,51373.0,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,11,0,1,0,Jun,393
853,7186,57,PhD,Together,30843.0,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,11,0,1,2,May,35
101,1016,64,PhD,Single,34554.0,30-03-2014,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,11,0,0,1,March,55
1661,1404,55,Graduation,Together,34916.0,15-05-2013,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,11,0,1,2,May,231
83,4119,60,Master,Together,38620.0,11-05-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,11,0,1,0,May,318
1950,6663,83,PhD,Single,51141.0,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,11,0,0,0,July,157
570,6818,49,Graduation,Married,44989.0,12-09-2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,11,0,1,1,Sep,369
677,9937,44,Graduation,Single,70337.0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,11,0,0,0,Yan,576
457,3225,39,Master,Married,42207.0,01-04-2013,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,11,1,1,1,Apr,265
1964,1158,57,Graduation,Divorced,48877.0,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,11,0,0,1,Yan,144
1761,8812,44,2n Cycle,Divorced,13533.0,10-03-2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,11,0,0,1,March,48
1847,10595,33,Graduation,Married,30093.0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,11,0,1,0,July,69
261,1184,55,PhD,Divorced,69674.0,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,11,0,0,2,May,845
2145,9790,66,Graduation,Single,78499.0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,11,1,0,0,November,1334
864,4120,48,2n Cycle,Single,49514.0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,11,0,0,1,December,369
1543,73,70,PhD,Single,51411.0,26-05-2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,11,0,0,3,May,18
364,5837,56,Graduation,Married,51479.0,28-12-2012,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,11,0,1,2,December,494
502,8151,33,Basic,Married,24279.0,29-12-2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,11,0,1,0,December,263
1257,810,48,Graduation,Married,74190.0,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,11,0,1,1,May,641
1424,4086,64,Graduation,Married,18690.0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,11,0,1,0,December,60
1813,10513,31,Graduation,Together,63207.0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,11,0,1,0,Yan,1502
880,8443,51,Graduation,Single,24762.0,10-02-2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,11,1,0,1,Feb,86
2149,10609,61,PhD,Married,42769.0,12-10-2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,11,0,1,1,Oct,88
626,10156,48,Graduation,Single,84196.0,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,11,0,0,1,Jun,1237
1881,8341,54,PhD,Married,30396.0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,11,1,1,1,Apr,34
1570,4261,77,PhD,Single,82800.0,24-11-2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,11,1,0,0,November,1315
257,3406,59,Graduation,Single,45989.0,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,11,0,0,1,Oct,322
2074,2254,40,Graduation,Married,69520.0,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,11,0,1,0,July,1455
296,2874,35,2n Cycle,Divorced,35388.0,07-03-2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,March,32
1164,5922,49,PhD,Married,40344.0,13-10-2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,11,0,1,1,Oct,218
110,5077,44,Graduation,Together,77298.0,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,11,0,1,1,November,969
1447,5221,66,Graduation,Married,52852.0,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,11,0,1,1,December,879
528,4702,59,Graduation,Single,61839.0,12-08-2012,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,11,0,0,0,Aug,1895
1196,2246,58,2n Cycle,Married,46891.0,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,11,0,1,1,Sep,183
109,10991,63,Master,Married,89058.0,07-12-2012,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,11,0,1,0,December,850
371,10313,48,Graduation,Married,48178.0,28-10-2012,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,11,0,1,2,Oct,254
432,238,56,2n Cycle,Together,67309.0,23-01-2013,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,11,0,1,2,Yan,1082
126,11071,39,Graduation,Single,79607.0,21-04-2013,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,11,1,0,0,Apr,1923
1640,6866,54,Master,Together,35924.0,23-03-2014,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,11,0,1,2,March,34
1647,7005,42,Graduation,Single,58684.0,16-06-2014,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,11,0,0,0,Jun,813
1966,7165,51,Graduation,Together,64474.0,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,11,0,1,1,Oct,823
2098,1103,47,Master,Married,81929.0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,11,1,1,1,Sep,2053
2017,10598,56,Graduation,Together,27943.0,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,11,0,1,2,Apr,37
651,6728,38,Graduation,Together,29103.0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,11,0,1,1,Aug,48
841,368,49,Graduation,Married,40049.0,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,11,0,1,1,November,290
1509,10128,65,Graduation,Together,53977.0,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,11,0,1,1,Jun,907
978,3308,71,Graduation,Married,35704.0,03-01-2014,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,11,0,1,2,Yan,94
1009,6119,60,PhD,Single,36736.0,10-05-2013,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,11,0,0,2,May,17
1571,9916,69,Graduation,Married,38998.0,03-11-2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,11,0,1,2,November,54
1329,158,78,PhD,Together,71604.0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,11,1,1,0,November,1196
2019,2375,51,Graduation,Together,30261.0,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,11,0,1,3,Sep,22
541,10591,54,Graduation,Widow,43638.0,06-08-2012,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,11,0,0,1,Aug,201
1292,7628,50,2n Cycle,Married,43050.0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,11,0,1,1,March,76
305,9274,62,Master,Married,80950.0,28-03-2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,11,0,1,0,March,1213
1976,5117,60,2n Cycle,Married,32632.0,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,11,0,1,0,Aug,576
1507,7706,48,2n Cycle,Together,46772.0,07-11-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,11,0,1,1,November,1048
1117,1175,40,Master,Married,36262.0,20-09-2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,11,1,1,0,Sep,426
2187,5721,67,PhD,Married,84117.0,11-05-2014,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,11,0,1,0,May,1566
781,10839,47,Graduation,Together,36283.0,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,11,0,1,2,Apr,29
1018,3158,50,Graduation,Married,32300.0,03-01-2013,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,Yan,39
240,313,55,Graduation,Widow,73455.0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,11,0,0,0,Oct,2088
1162,6218,58,Graduation,Married,59594.0,20-10-2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,11,0,1,1,Oct,499
61,3076,48,Graduation,Together,66653.0,07-09-2012,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,11,0,1,2,Sep,612
1936,4827,67,PhD,Single,54998.0,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,11,1,0,1,March,455
1720,6742,44,Graduation,Married,17688.0,13-01-2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,11,0,1,1,Yan,11
1283,7384,72,Master,Together,39767.0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,11,0,1,0,July,485
159,2730,68,Graduation,Single,80317.0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,11,0,0,0,Aug,1231
1006,8952,70,Master,Married,65569.0,05-11-2012,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,11,0,1,1,November,859
1087,1509,65,PhD,Together,84460.0,04-01-2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,11,1,1,0,Yan,523
2148,7873,50,PhD,Together,63516.0,06-07-2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,11,0,1,2,July,300
2121,10067,47,2n Cycle,Together,25176.0,10-08-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,Aug,13
1317,4937,50,2n Cycle,Married,46094.0,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,11,0,1,2,Jun,44
1081,247,52,Graduation,Married,36715.0,17-11-2012,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,11,1,1,1,November,357
1508,3967,52,PhD,Married,78931.0,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,11,0,1,0,Oct,943
1642,6575,42,Graduation,Together,56386.0,27-10-2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,11,0,1,2,Oct,612
667,1987,36,Basic,Single,21063.0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,11,0,0,1,Sep,59
87,4452,66,Graduation,Single,50388.0,28-05-2014,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,11,1,0,1,May,372
1223,938,42,Graduation,Married,40211.0,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,11,0,1,2,July,87
138,7660,50,PhD,Alone,35860.0,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,11,1,0,2,May,49
891,7108,58,Master,Widow,51390.0,08-09-2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,11,0,0,2,Sep,353
429,3767,55,Graduation,Married,61314.0,25-04-2013,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,11,0,1,1,Apr,1008
1328,4246,41,Master,Single,6560.0,12-12-2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,11,0,0,0,December,373
450,2276,68,Graduation,Single,57959.0,02-05-2013,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,11,0,0,1,May,868
1788,1513,44,2n Cycle,Together,60839.0,28-08-2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,11,0,1,2,Aug,1250
1633,10207,45,Graduation,Together,22775.0,19-06-2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,Jun,15
740,5682,70,PhD,Single,64108.0,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,11,0,0,1,March,1099
16,9736,43,Graduation,Married,41850.0,24-12-2012,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,11,0,1,2,December,96
861,807,54,Master,Together,44602.0,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,11,0,1,2,Feb,292
1232,1307,45,Graduation,Divorced,41986.0,09-02-2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,11,0,0,1,Feb,63
319,2863,53,Graduation,Single,51381.5,23-08-2013,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,11,0,0,3,Aug,1052
871,9353,64,Graduation,Single,62450.0,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,11,0,0,1,Yan,995
636,6945,71,Graduation,Single,84574.0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,11,0,0,0,Jun,1375
236,2936,41,Master,Together,23661.0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,December,23
1118,880,57,Basic,Together,22634.0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,11,0,1,0,Yan,96
897,5046,65,Graduation,Divorced,78331.0,23-01-2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,11,0,0,1,Yan,1638
1449,1927,50,2n Cycle,Together,69401.0,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,11,0,1,1,March,690
224,7079,61,Graduation,Divorced,63887.0,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,11,0,0,1,Sep,1245
564,10232,60,PhD,Divorced,48799.0,05-11-2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,11,0,0,1,November,331
907,1968,52,Graduation,Widow,45684.0,02-12-2013,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,11,0,0,1,December,28
1499,6318,35,Graduation,Married,68487.0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,11,0,1,0,Yan,1366
246,2176,51,Graduation,Married,80134.0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,11,1,1,1,May,1690
1349,1745,61,PhD,Divorced,85696.0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,11,1,0,0,May,1313
488,3436,54,Graduation,Married,14045.0,26-01-2014,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,Yan,20
994,1640,69,Graduation,Divorced,64587.0,22-06-2014,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,11,0,0,2,Jun,108
123,7386,47,Graduation,Divorced,30992.0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,Apr,43
2014,3262,65,Graduation,Single,68281.0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,11,1,0,0,Aug,1655
1448,1232,41,PhD,Together,70038.0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,11,0,1,0,Oct,1244
132,9597,54,Graduation,Married,73448.0,10-02-2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,11,0,1,0,Feb,725
1986,10821,45,Graduation,Married,57113.0,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,11,0,1,2,Feb,263
376,1726,53,Graduation,Single,22585.0,18-03-2013,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,11,1,0,0,March,81
99,3037,40,PhD,Married,50150.0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,11,0,1,0,Jun,410
478,8970,51,PhD,Married,62010.0,23-10-2012,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,11,0,1,1,Oct,530
2186,2666,51,Master,Married,76234.0,06-02-2014,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,11,0,1,1,Feb,907
116,1592,53,Graduation,Married,90765.0,24-01-2014,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,11,0,1,0,Yan,1724
1073,9197,70,Graduation,Married,39722.0,24-02-2014,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,11,0,1,1,Feb,47
1488,9743,68,Graduation,Married,76998.0,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,11,0,1,1,Yan,1910
2011,3657,37,Graduation,Single,39146.0,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,11,0,0,1,Feb,165
458,7540,71,Graduation,Married,50300.0,25-05-2014,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,11,0,1,1,May,270
1191,8732,54,Master,Widow,67369.0,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,11,1,0,1,November,1461
1425,2428,53,Graduation,Married,28164.0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,11,0,1,1,May,78
1433,274,50,Graduation,Single,34853.0,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,11,0,0,2,December,34
42,8430,66,Graduation,Together,21994.0,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,11,0,1,1,December,22
419,8581,52,Master,Married,49505.0,05-03-2013,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,11,0,1,2,March,751
664,8162,67,Master,Together,14661.0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,11,0,1,0,Yan,26
1684,10323,71,Graduation,Married,49413.0,25-10-2013,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,11,0,1,1,Oct,304
1563,4828,69,Graduation,Divorced,79865.0,18-06-2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,11,0,0,1,Jun,792
661,7093,38,Graduation,Married,19986.0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,11,0,1,1,November,22
629,5063,46,Graduation,Single,28769.0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,11,0,0,1,December,191
2235,10870,56,Graduation,Married,61223.0,13-06-2013,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,11,0,1,1,Jun,1341
1338,2173,71,Graduation,Widow,40049.0,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,11,0,0,1,Oct,32
620,2782,62,PhD,Married,54456.0,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,11,0,1,1,July,404
567,891,72,Master,Together,29298.0,07-09-2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,11,0,1,2,Sep,11
255,5304,49,PhD,Single,30899.0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,11,0,0,1,Oct,33
1273,635,57,Master,Married,57183.0,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,11,0,1,2,March,610
1401,9958,51,Graduation,Married,65685.0,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,11,0,1,1,March,769
1106,6271,71,PhD,Married,50870.0,19-06-2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,11,0,1,1,Jun,63
1256,9094,68,2n Cycle,Married,62972.0,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,11,1,1,1,Aug,587
310,10032,47,Graduation,Divorced,12571.0,18-01-2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,11,0,0,1,Yan,53
2114,1916,69,Master,Married,45736.0,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,11,0,1,1,July,437
1096,4790,65,Graduation,Divorced,79803.0,02-06-2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,11,0,0,1,Jun,868
1028,10175,65,PhD,Divorced,32173.0,01-08-2013,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,11,0,0,1,Aug,22
1434,3388,56,Graduation,Divorced,70844.0,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,11,0,0,2,Oct,294
2192,7990,76,Graduation,Married,27469.0,02-08-2012,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,11,0,1,0,Aug,17
14,2569,36,Graduation,Married,17323.0,10-10-2012,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,11,0,1,0,Oct,46
128,8268,62,PhD,Married,51381.5,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,11,0,1,1,July,404
631,9624,65,PhD,Together,65488.0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,11,0,1,0,Jun,963
1045,5985,58,Master,Single,33168.0,13-10-2012,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,11,0,0,1,Oct,122
32,5710,53,Graduation,Together,40548.0,10-10-2012,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,11,0,1,1,Oct,120
1890,2747,35,PhD,Married,67546.0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,11,0,1,0,Aug,2126
275,2304,60,PhD,Together,66313.0,16-09-2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,11,0,1,1,Sep,770
1417,10341,75,Graduation,Together,51315.0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,11,0,1,0,Feb,222
465,2416,54,PhD,Single,66582.0,03-03-2014,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,11,0,0,0,March,1288
587,5057,62,Master,Married,61794.0,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,11,0,1,1,Sep,611
